isbn13,bookname,authors,publisher,class_no,class_nm
9788926382295,쿠키런 어드벤처 :쿠키들의 신나는 세계여행,글: 송도수 ;그림: 서정은,서울문화사,980.2,역사 > 지리 > 지리
9788930007313,토지 1 - 1부 1권,박경리 (지은이),나남출판,813.6,문학 > 한국문학 > 소설
9788954617246,칼의 노래 :김훈 장편소설 ,김훈 지음,문학동네,813.62,문학 > 한국문학 > 소설
9788926365373,쿠키런 서바이벌 대작전 13 : 신비한 섬 편 - 안전상식 학습만화,"김강현 (지은이), 김기수 (그림)",서울문화사,372.42,"사회과학 > 교육학 > 학교행정 및 경영, 보건"
9788972321057,묵향,전동조 지음,명상,813.6,문학 > 한국문학 > 소설
9788973376728,장외인간,이외수 지음,해냄출판사,813.6,문학 > 한국문학 > 소설
9788991221475,한국사 편지 :12살부터 읽는 책과 함께 역사편지 ,글: 박은봉 ;박지훈,책과함께,911,역사 > 아시아(아세아) > 한국
9788901089874,임금님의 집 창덕궁 ,최재숙 글 ;달·리 그림,웅진씽크빅,611,"예술 > 건축술 > 궁전, 묘사, 성곽"
9788994368047,행복한 주스나무 ,요시 마아라비 글 ;공경희 옮김,찰리북,897.4,문학 > 기타 제문학 > 셈족문학
9788996023449,화내지 말고 예쁘게 말해요 :올바른 의사표현을 도와주는 책 ,안미연 글 ;서희정 그림,상상스쿨,375.1,사회과학 > 교육학 > 유아 및 초등교육
9788936454272,용돈 좀 올려 주세요 :찬이의 포스터 대작전 ,아마노 유우끼찌 글 ;김소연 옮김 ,창비,833.6,문학 > 일본문학 > 소설
9788982819995,오 자히르:파울로 코엘료 장편소설,파울로 코엘료 지음;최정수 옮김,문학동네,879,문학 > 스페인문학 > 포르투갈문학
9788934991991,내 멋대로 반려동물 뽑기 ,최은옥 글 ;김무연 그림,김영사,813.7,문학 > 한국문학 > 소설
9788987871431,그러니까 당신도 살아,오히라 미쓰요 지음;양윤옥 옮김,북하우스,838,문학 > 일본문학 > 르포르타주 및 기타
9788934958673,(김병만의) 정글의 법칙,SBS김병만의정글의법칙제작팀 원작 ;이정태 그림,김영사,980,역사 > 지리 > 지리
9788949161174,"으앙, 오줌 쌌다! ",김선희 글 ;윤정주 그림,비룡소,813.6,문학 > 한국문학 > 소설
9788936442712,기호 3번 안석뽕 :진형민 장편동화 ,지은이: 진형민 ;그린이: 한지선,창비,813.7,문학 > 한국문학 > 소설
9788949120447,(최승호·방시혁의) 말놀이 동요집 ,최승호 시 ;윤정주 그림,비룡소,673,예술 > 음악 > 성악
9788973378364,한강:趙廷來 大河小說,趙廷來,해냄출판사,813.6,문학 > 한국문학 > 소설
9788972888345,엄마를 화나게 하는 10가지 방법,실비 드 마튀이시왹스 글;이정주 옮김,작가정신,199,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈"
9788955721294,명탐정 셜록 홈즈의 모험,아서 코난 도일 지음;노경해 그림,글송이,843,문학 > 영미문학 > 소설
9788911023745,(클라리스 빈의)영어 시험 탈출 작전,로렌 차일드 지음;김난령 옮김,국민서관,843,문학 > 영미문학 > 소설
9791155094242,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,883,문학 > 이탈리아문학 > 소설
9788949150413,신기한 스쿨 버스:키즈,조애너 콜 글;브루스 디건 그림,비룡소,400,자연과학 > 자연과학 > 자연과학
9788972321040,묵향,전동조 지음,명상,813.6,문학 > 한국문학 > 소설
9788991731783,엄마는 아들을 너무 모른다 :두려움과 불안을 자신감과 행복으로 바꿔주는 아들 교육법 ,"창랑,박주은 옮김",위즈덤하우스,598.132,기술과학 > 가정학 및 가정생활 > 육아
9788997984138,짜장 줄넘기 ,곽미영 글 ;양정아 그림,천개의바람,813.7,문학 > 한국문학 > 소설
9788965481584,마인드 스쿨 =Mind school,"소노수정 (지은이), 천근아 (기획)",비룡소,190,"철학 > 윤리학, 도덕철학 > 윤리학, 도덕철학"
9788965708322,직지 :김진명 장편소설 ,지은이: 김진명,쌤앤파커스,813.62,문학 > 한국문학 > 소설
9788955600995,"괜찮아, 넌 할 수 있어!",클레르 프리드먼 글;양은진 옮김,세상모든책,375.1,사회과학 > 교육학 > 유아 및 초등교육
9788930206822,Why? 고대 동물 ,글: 전재운 ;만화: 정석호,예림당,457,자연과학 > 지학 > 고생물학(화석학)
9788957367100,어린이 사회 형사대 CSI,글: 고희정 ;김준영,가나문화콘텐츠,300,사회과학 > 사회과학 > 사회과학
9788950929961,수수께끼 풀이는 저녁식사 후에 ,지은이: 히가시가와 도쿠야 ;옮긴이: 현정수,북이십일 21세기북스,833.6,문학 > 일본문학 > 소설
9788937833762,잘못은 우리 별에 있어 :존 그린 장편소설 ,지은이: 존 그린 ;옮긴이: 김지원,미래엔,843.6,문학 > 영미문학 > 소설
9788990103116,(만화로 보는)그리스 로마 신화,토머스 불핀치 지음;홍은영 그림,가나출판사,219,"종교 > 비교종교학 > 신화, 신화학"
9791185541006,월급쟁이 부자들 :부자아빠 없는 당신이 진짜부자 되는 법 ,이명로 지음,스마트북스,327,사회과학 > 경제학 > 금융
9788970636511,지성에서 영성으로 ,이어령 지음 ;키타미 타카시 그림,열림원,234.8,"종교 > 기독교 > 신앙록, 명상록, 신앙생활"
9788959774937,병아리반 아이들 ,홍기 글 ;유기훈 그림,좋은책 좋은책어린이,813.6,문학 > 한국문학 > 소설
9788987721583,엄마는 거짓말쟁이,김리리 글;한지예 그림,다림,813.6,문학 > 한국문학 > 소설
9788932903521,개미 :베르나르 베르베르 장편소설,지은이: 베르나르 베르베르 ;옮긴이: 이세욱,열린책들,863,문학 > 프랑스문학 > 소설
9788950921743,쾌걸 조로리,하라 유타카 글·그림 ;김수정 옮김,북이십일,833.6,문학 > 일본문학 > 소설
9791186940099,조선왕조실톡 3 - 조선백성실톡,"무적핑크 (지은이), 이한, 와이랩(YLAB)",이마,911.05,역사 > 아시아(아세아) > 한국
9788934962342,(새로 만든) 먼나라 이웃나라,이원복 글·그림,김영사,909,"역사 > 역사 > 세계사, 세계문화사"
9788943304249,누구 그림자 일까?,최숙희 글·그림,보림,813.6,문학 > 한국문학 > 소설
9788959777105,김칫국 마신 외계인 ,김진완 글 ;박희경 그림,좋은책신사고 좋은책어린이,813.7,문학 > 한국문학 > 소설
9788989315216,너는 특별하단다,맥스 루카도 지음;아기장수의 날개 옮김,고슴도치,843,문학 > 영미문학 > 소설
9788973373727,황태자비 납치사건:김진명 장편소설,김진명 지음,해냄,813.6,문학 > 한국문학 > 소설
9788971967447,마당을 나온 암탉,황선미 지음;김환영 그림,사계절출판사,813.8,문학 > 한국문학 > 소설
9788963701271,Who? 빌 게이츠 =Bill Gates ,글: 안형모 ;그림: 스튜디오 청비,다산북스,990,역사 > 전기 > 전기
9788931003529,호밀밭의 파수꾼 ,J. D. 샐린저 지음 ;이덕형 옮김,문예출판사,843,문학 > 영미문학 > 소설
9788973378456,여자도 여자를 모른다:이외수의 소통법,정태련이 그리고;이외수가 쓰다,해냄출판사,818,문학 > 한국문학 > 르포르타주 및 기타
9788926391914,(코믹) 메이플스토리 =plus.Maple story ,글: 송도수 ;그림: 서정은,서울문화사,813.6,문학 > 한국문학 > 소설
9791186531778,아이스크림 걸음! ,박종진 씀 ;송선옥 그림,소원나무,813.7,문학 > 한국문학 > 소설
9788979192506,오체 불만족 ,오토다케 히로타다 지음 ;전경빈 옮김,창해,838,문학 > 일본문학 > 르포르타주 및 기타
9788934999263,이게 정말 마음일까? ,요시타케 신스케 글·그림 ;양지연 옮김,김영사,833.6,문학 > 일본문학 > 소설
9791190908184,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,408,"자연과학 > 자연과학 > 전집, 총서"
9788954612883,"봉주르, 뚜르 ",한윤섭 글 ;김진화 그림,문학동네,813.7,문학 > 한국문학 > 소설
9788936449049,박씨 부인전,김종광 글;홍선주 그림,창작과비평사,813.5,문학 > 한국문학 > 소설
9788987721996,나는 꿈이 너무 많아 ,김리리 글 ;한지예 그림,다림,813.6,문학 > 한국문학 > 소설
9788991481930,(만화) 나의 문화유산 답사기,유홍준 원작,녹색지팡이&프레스,981.1,역사 > 지리 > 아시아지리
9788992647861,혼창통 :당신은 이 셋을 가졌는가? ,이지훈 지음,쌤앤파커스,325.24,사회과학 > 경제학 > 경영관리
9788926387016,"쿠키런 한자런 3 - 이어달리기로 승부다! 이을 계(繼)!, 달리는 쿠키들의 한자 대모험","조주희 (글), 이태영 (그림), 김장미 (감수)",서울문화사,711.4,"언어 > 한국어 > 음운, 음성, 문자"
9788993607024,혼불 :대하소설,崔明姬,매안,813.6,문학 > 한국문학 > 소설
9788950989064,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,980.2,역사 > 지리 > 지리
9788950971465,그리스 로마 신화,글: 박시연 ;그림: 최우빈,북이십일,219,"종교 > 비교종교학 > 신화, 신화학"
9788950921736,쾌걸 조로리,하라 유타카 글·그림 ;김수정 옮김,북이십일,833.6,문학 > 일본문학 > 소설
9788936437978,대도시의 사랑법 :박상영 연작소설 ,지은이: 박상영,창비,813.7,문학 > 한국문학 > 소설
9788934958192,(새로 만든) 먼나라 이웃나라,이원복 글·그림,김영사,909,"역사 > 역사 > 세계사, 세계문화사"
9788959777402,신통방통 곱셈구구 ,서지원 글 ;조현숙 그림,좋은책신사고 좋은책어린이,813.7,문학 > 한국문학 > 소설
9788971966761,오줌멀리싸기 시합,장수경 지음;권사우 그림,사계절출판사,813.6,문학 > 한국문학 > 소설
9788926391938,(코믹) 메이플스토리 =오프라인 RPG.Maple story ,글: 송도수 ;서정은,서울문화사,813.6,문학 > 한국문학 > 소설
9788973374045,한강 :趙廷來 大河小說 ,저자: 조정래,해냄,813.62,문학 > 한국문학 > 소설
9788930206433,Why? 자연재해,글: 전지은;만화: 파피루스,예림당,450,자연과학 > 지학 > 지학
9788937462344,참을 수 없는 존재의 가벼움 ,밀란 쿤데라 지음 ;이재룡 옮김,민음사,892.96,문학 > 기타 제문학 > 인도-유럽계문학
9788986903010,바람의 딸 걸어서 지구 세바퀴 반,한비야 지음.,금토,816.6,"문학 > 한국문학 > 일기, 서간, 기행"
9788936436995,아름다움이 나를 멸시한다:은희경 소설집,은희경,창비,813.6,문학 > 한국문학 > 소설
9788950989804,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,711.4,"언어 > 한국어 > 음운, 음성, 문자"
9788977883185,넌 문제야 ,김현희 글 ;손재수 그림,한국독서지도회,813.6,문학 > 한국문학 > 소설
9788965481591,마인드 스쿨 =Mind school,"김미영 (지은이), 도도 (그림), 천근아 (기획)",비룡소,190,"철학 > 윤리학, 도덕철학 > 윤리학, 도덕철학"
9788984285934,욕 시험 ,박선미 글 ;장경혜 그림,보리,813.6,문학 > 한국문학 > 소설
9788949151212,신기한 스쿨 버스:키즈,조애너 콜 글;브루스 디건 그림,비룡소,400,자연과학 > 자연과학 > 자연과학
9788965481379,마인드 스쿨 =Mind school,남지은|천근아,비룡소,190,"철학 > 윤리학, 도덕철학 > 윤리학, 도덕철학"
9788934950523,(어린이를 위한) 정의란 무엇인가 ,안미란 글 ;조광제 도움글,김영사,193,"철학 > 윤리학, 도덕철학 > 국가 및 정치윤리"
9788991481626,(이현세) 만화 세계사 넓게 보기,이현세 만화,녹색지팡이&프레스,909,"역사 > 역사 > 세계사, 세계문화사"
9788935207428,현영의 재테크 다이어리 :재테크 전문가도 깜짝 놀란 현영의 재테크 비법 ,현영 지음,청림출판,327.04,사회과학 > 경제학 > 금융
9788901100920,프로이트의 의자 :숨겨진 나와 마주하는 정신분석 이야기 ,정도언 지음,웅진씽크빅,185.5,철학 > 심리학 > 생리심리학
9788930202565,Why? 동굴 ,글: 정수은 ;만화: 강진호,예림당,452,자연과학 > 지학 > 지형학
9788954601917,빛의 제국=김영하 장편소설/Empire of lights,김영하,문학동네,813.6,문학 > 한국문학 > 소설
9788958281696,비가 오면,신혜은 글;최석운 그림,사계절출판사,813.6,문학 > 한국문학 > 소설
9788984886841,엄마를 팝니다 ,카레 산토스 글 ;김유진 옮김,베틀북,873,문학 > 스페인문학 > 소설
9791185173030,내 꿈은 방울토마토 엄마 :가슴 뛰는 꿈을 위한 작은 첫걸음 ,글: 허윤 ;그림: 윤희동,키위북스,372,"사회과학 > 교육학 > 학교행정 및 경영, 보건"
9788982810312,람세스 :크리스티앙 자크 장편소설 ,지은이: 크리스티앙 자크 ;옮긴이: 김정란,문학동네,863,문학 > 프랑스문학 > 소설
9788949150338,신기한 스쿨 버스:키즈,조애너 콜 글;브루스 디건 그림,비룡소,400,자연과학 > 자연과학 > 자연과학
9788994040738,언제 들어도 좋은 말 :이석원 이야기 산문집 ,지은이: 이석원,그책,814.7,문학 > 한국문학 > 수필
9788901091693,듀이 :세계를 감동시킨 도서관 고양이 ,"비키 마이런,배유정 옮김",웅진씽크빅,848,문학 > 영미문학 > 르포르타주 및 기타
9788934927266,(만화) 플라톤 국가 ,손영운 글 ;이규환 그림,김영사,160,철학 > 서양철학 > 서양철학
9788937847981,수해에서 살아남기 ,글: 박송이 ;그림: 한현동,미래엔,350,사회과학 > 행정학 > 행정학
9788991760035,(판타지)수학대전,그림나무 글·그림,민서각,410,자연과학 > 수학 > 수학
9788960862371,1만 시간의 법칙 =(The) 10000-hours rule ,이상훈 지음,위즈덤하우스,325.211,사회과학 > 경제학 > 경영관리
9788970571249,짱뚱이의 나의 살던 고향은,오진희 글;신영식 그림,파랑새,813.8,문학 > 한국문학 > 소설
9788952705006,일곱 마리 눈먼 생쥐,에드 영 글.그림;최순희 옮김,시공주니어,843,문학 > 영미문학 > 소설
9788926379752,쿠키런 어드벤처 :쿠키들의 신나는 세계여행,글: 송도수 ;그림: 서정은,서울문화사,980.2,역사 > 지리 > 지리
9791165300005,목소리를 드릴게요 :정세랑 소설집 ,지은이: 정세랑,아작,813.7,문학 > 한국문학 > 소설
9788926391655,과학도둑,글: 송도수 ;그림: 양선모,서울문화사,400,자연과학 > 자연과학 > 자연과학
9788949185033,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,843,문학 > 영미문학 > 소설
9788964359228,용선생 만화 한국사: ,"글: 정상민,주성윤",사회평론,911,역사 > 아시아(아세아) > 한국
9788925519685,(잠수네 아이들의) 소문난 영어공부법 :실천로드맵 ,이신애 지음,랜덤하우스코리아,740.7,언어 > 영어 > 영어
9788936442224,자존심,김남중 [지음];이형진 그림,창비,813.6,문학 > 한국문학 > 소설
9788998274412,루팡의 딸 =Daughter of Lupin ,저자: 요코제키 다이 ;옮긴이: 최재호,Book Plaza(북플라자),833.6,문학 > 일본문학 > 소설
9788971993309,후불제 민주주의 :유시민의 헌법 에세이 ,유시민 지음,돌베개,340.4,사회과학 > 정치학 > 정치학
9788950990923,열세 살 키라:삶의 지혜를 찾아가는 성장 동화,보도 섀퍼 지음;최혜인 그림,북21 을파소,194,"철학 > 윤리학, 도덕철학 > 사회윤리"
